combo_key,variant,params_json,status,n_primary_folds,median_oos_pf,worst_fold_oos_pf,median_oos_sharpe,max_oos_dd_pct,max_is_to_oos_sharpe_degradation_pct,total_oos_trades,min_fold_oos_trades,folds_with_oos_pf_gt_1,max_per_pair_net_profit_share,net_profit_share_json,control_catastrophic,control_folds_below_bar_json,raw_p,bonferroni_p,n_tested,survives_raw,survives_bonferroni,verdict,gate_reason,downgrade_reasons,posterior_pf_p05,posterior_pf_p50,posterior_pf_p95,posterior_pf_prob_gt_1
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,7.184731,0.829581,1.226215,2.132235,100.000000,138,13,4,0.732960,"{""EURUSD"": 0.1424148883434577, ""GBPUSD"": 0.12462495492607797, ""XAUUSD"": 0.7329601567304643}",false,"{""USDJPY"": 1}",0.080108,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=73.3% (worst: XAUUSD) > 40%,,0.261977,4.203634,67.450788,0.823233
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,1.709823,0.357582,-1.522935,2.027346,3753.744458,113,10,3,0.609920,"{""EURUSD"": 0.16168675143555733, ""GBPUSD"": 0.2283928631578313, ""XAUUSD"": 0.6099203854066114}",false,"{""USDJPY"": 1}",0.377764,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-1.523 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=3753.7% > 30%; portfolio.max_per_pair_net_profit_share=61.0% (worst: XAUUSD) > 40%,,0.076879,2.296684,68.610918,0.674418
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,3.679614,1.046576,-0.524737,1.060895,260247.124994,59,4,5,0.692871,"{""EURUSD"": 0.14948941502598606, ""GBPUSD"": 0.15763916652368842, ""XAUUSD"": 0.6928714184503255}",false,"{""USDJPY"": 0}",0.815107,1.000000,123,false,false,BLOCKED,portfolio.min_fold_oos_trades=4 < 5; portfolio.median_oos_sharpe=-0.525 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=260247.1% > 30%; portfolio.max_per_pair_net_profit_share=69.3% (worst: XAUUSD) > 40%,,0.393488,3.309122,27.828760,0.841643
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,7.033926,0.245153,1.118146,2.430722,5924.721481,162,13,4,0.711724,"{""EURUSD"": 0.15320568725718722, ""GBPUSD"": 0.1350706043131943, ""XAUUSD"": 0.7117237084296185}",false,"{""USDJPY"": 1}",0.157765,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=5924.7% > 30%; portfolio.max_per_pair_net_profit_share=71.2% (worst: XAUUSD) > 40%,,0.103383,3.209936,99.665620,0.733014
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,9.229658,0.024976,1.769173,2.535159,1252.240778,132,10,3,0.671809,"{""EURUSD"": 0.1562584691556118, ""GBPUSD"": 0.1719328914066545, ""XAUUSD"": 0.6718086394377336}",false,"{""USDJPY"": 2}",0.521546,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=1252.2% > 30%; portfolio.max_per_pair_net_profit_share=67.2% (worst: XAUUSD) > 40%,,0.014569,1.864588,238.636930,0.594362
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=55,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,8.596107,0.000000,2.036369,1.861179,1655.336391,90,5,3,0.685688,"{""EURUSD"": 0.12865905733063737, ""GBPUSD"": 0.18565252753014314, ""XAUUSD"": 0.6856884151392194}",false,"{""USDJPY"": 2}",0.444243,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=1655.3% > 30%; portfolio.max_per_pair_net_profit_share=68.6% (worst: XAUUSD) > 40%,,0.238555,4.165723,72.743203,0.819556
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,7.018839,0.026025,1.018990,2.433701,100.000000,183,18,4,0.712124,"{""EURUSD"": 0.1375248689957297, ""GBPUSD"": 0.15035144212528542, ""XAUUSD"": 0.7121236888789848}",false,"{""USDJPY"": 1}",0.206488,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=71.2% (worst: XAUUSD) > 40%,,0.031478,2.538762,204.756090,0.652806
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,9.303606,0.100421,1.152362,2.761826,6752.736792,153,14,3,0.703299,"{""EURUSD"": 0.13976634518583436, ""GBPUSD"": 0.15693485315864256, ""XAUUSD"": 0.7032988016555232}",false,"{""USDJPY"": 1}",0.512115,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=6752.7% > 30%; portfolio.max_per_pair_net_profit_share=70.3% (worst: XAUUSD) > 40%,,0.044118,2.416990,132.415481,0.658330
"V0|atr_stop_mult=1.5,ema_fast=13,ema_slow=89,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,7.243475,0.000000,1.275493,3.093751,3866.184827,109,9,3,0.739063,"{""EURUSD"": 0.12223178613844807, ""GBPUSD"": 0.13870562702240707, ""XAUUSD"": 0.7390625868391448}",false,"{""USDJPY"": 0}",0.429108,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=3866.2% > 30%; portfolio.max_per_pair_net_profit_share=73.9% (worst: XAUUSD) > 40%,,0.083528,3.800855,172.954278,0.743781
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,7.261740,3.216390,1.077755,1.386207,100.000000,137,13,5,0.701933,"{""EURUSD"": 0.1976356775697991, ""GBPUSD"": 0.10043158157703663, ""XAUUSD"": 0.7019327408531643}",false,"{""USDJPY"": 1}",0.315481,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=70.2% (worst: XAUUSD) > 40%,,0.613791,5.638773,51.802233,0.909788
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,2.600204,1.029848,-0.861288,1.915559,2171.186849,121,10,5,0.685046,"{""EURUSD"": 0.13149020799197358, ""GBPUSD"": 0.18346423352448335, ""XAUUSD"": 0.685045558483543}",false,"{""USDJPY"": 1}",0.747231,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.861 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=2171.2% > 30%; portfolio.max_per_pair_net_profit_share=68.5% (worst: XAUUSD) > 40%,,0.328284,3.081605,28.927070,0.816761
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=34,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,11.327074,0.387869,3.001737,1.698628,12153.482128,77,5,4,0.627326,"{""EURUSD"": 0.1263408801924163, ""GBPUSD"": 0.24633328497558368, ""XAUUSD"": 0.6273258348320001}",false,"{""USDJPY"": 1}",0.216494,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=12153.5% > 30%; portfolio.max_per_pair_net_profit_share=62.7% (worst: XAUUSD) > 40%,,0.191190,4.669992,114.068692,0.807570
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,8.273011,1.807870,1.096955,2.267646,721.034962,167,18,5,0.685678,"{""EURUSD"": 0.1895248677126903, ""GBPUSD"": 0.12479747873962374, ""XAUUSD"": 0.685677653547686}",false,"{""USDJPY"": 1}",0.214990,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=721.0% > 30%; portfolio.max_per_pair_net_profit_share=68.6% (worst: XAUUSD) > 40%,,0.567919,4.907813,42.412098,0.899135
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,9.450448,0.320772,-0.257943,3.276256,524.405601,147,14,3,0.754246,"{""EURUSD"": 0.09666183865741622, ""GBPUSD"": 0.14909242030530231, ""XAUUSD"": 0.7542457410372815}",false,"{""USDJPY"": 2}",0.732742,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.258 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=524.4% > 30%; portfolio.max_per_pair_net_profit_share=75.4% (worst: XAUUSD) > 40%,,0.108659,2.825776,73.486710,0.720820
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=55,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,6.151695,1.251653,0.172146,2.213442,11667.169503,106,9,5,0.691471,"{""EURUSD"": 0.12121312294120455, ""GBPUSD"": 0.18731590662532951, ""XAUUSD"": 0.691470970433466}",false,"{""USDJPY"": 2}",0.410777,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.172 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=11667.2% > 30%; portfolio.max_per_pair_net_profit_share=69.1% (worst: XAUUSD) > 40%,,0.394434,3.777380,36.174857,0.851718
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=10",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,5.920739,2.367082,-0.465620,2.942040,1182.597473,179,18,5,0.712590,"{""EURUSD"": 0.1786971005733997, ""GBPUSD"": 0.10871300558108397, ""XAUUSD"": 0.7125898938455163}",false,"{""USDJPY"": 1}",0.418352,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.466 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1182.6% > 30%; portfolio.max_per_pair_net_profit_share=71.3% (worst: XAUUSD) > 40%,,0.635673,4.847574,36.967076,0.909085
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=14",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,6.724325,0.320664,-0.410310,3.012998,887.491823,156,14,4,0.756255,"{""EURUSD"": 0.10279452647344207, ""GBPUSD"": 0.1409506918128709, ""XAUUSD"": 0.7562547817136871}",false,"{""USDJPY"": 1}",0.817528,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.410 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=887.5% > 30%; portfolio.max_per_pair_net_profit_share=75.6% (worst: XAUUSD) > 40%,,0.144615,3.158583,68.987748,0.752049
"V0|atr_stop_mult=1.5,ema_fast=21,ema_slow=89,rsi_length=21",V0,"{""atr_stop_mult"": 1.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,6.151695,1.014915,0.172146,2.954820,6476.991953,116,9,5,0.691163,"{""EURUSD"": 0.11700836008915037, ""GBPUSD"": 0.19182838830166213, ""XAUUSD"": 0.6911632516091876}",false,"{""USDJPY"": 1}",0.475404,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.172 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=6477.0% > 30%; portfolio.max_per_pair_net_profit_share=69.1% (worst: XAUUSD) > 40%,,0.347326,3.738011,40.229382,0.838844
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,4.745210,1.030660,0.852184,1.502788,100.000000,138,13,5,0.680987,"{""EURUSD"": 0.15275785044369905, ""GBPUSD"": 0.16625525687254847, ""XAUUSD"": 0.6809868926837526}",false,"{""USDJPY"": 1}",0.066799,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=68.1% (worst: XAUUSD) > 40%,,0.305035,4.199683,57.820724,0.835734
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,1.135566,0.076198,-1.164075,1.508403,99526.824913,113,10,3,0.628840,"{""EURUSD"": 0.1425738311958511, ""GBPUSD"": 0.22858597168196157, ""XAUUSD"": 0.6288401971221873}",false,"{""USDJPY"": 1}",0.392199,1.000000,123,false,false,BLOCKED,portfolio.median_oos_pf=1.136 < 1.30; portfolio.median_oos_sharpe=-1.164 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=99526.8% > 30%; portfolio.max_per_pair_net_profit_share=62.9% (worst: XAUUSD) > 40%,,0.015860,1.369611,118.277551,0.552275
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=34,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,3.023290,0.877310,-0.524737,0.614770,627.852775,59,4,4,0.696283,"{""EURUSD"": 0.1518234844809421, ""GBPUSD"": 0.15189340712715116, ""XAUUSD"": 0.6962831083919068}",false,"{""USDJPY"": 0}",0.814547,1.000000,123,false,false,BLOCKED,portfolio.min_fold_oos_trades=4 < 5; portfolio.median_oos_sharpe=-0.525 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=627.9% > 30%; portfolio.max_per_pair_net_profit_share=69.6% (worst: XAUUSD) > 40%,,0.349243,3.197977,29.283468,0.826478
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,7.139348,0.023460,1.164007,1.580455,100.000000,162,13,4,0.743249,"{""EURUSD"": 0.15086882192075443, ""GBPUSD"": 0.10588261490436789, ""XAUUSD"": 0.7432485631748778}",false,"{""USDJPY"": 1}",0.140487,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=74.3% (worst: XAUUSD) > 40%,,0.031268,2.533090,205.213830,0.652317
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,8.252380,0.010531,1.573667,1.542190,1476.383756,132,10,3,0.672248,"{""EURUSD"": 0.1539706402564029, ""GBPUSD"": 0.1737810025031062, ""XAUUSD"": 0.6722483572404909}",false,"{""USDJPY"": 2}",0.464304,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=1476.4% > 30%; portfolio.max_per_pair_net_profit_share=67.2% (worst: XAUUSD) > 40%,,0.014029,1.801982,231.464963,0.589237
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=55,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,8.696332,0.000000,2.098960,1.071263,2349.874898,90,5,3,0.686981,"{""EURUSD"": 0.1273325461672451, ""GBPUSD"": 0.18568654181742344, ""XAUUSD"": 0.6869809120153315}",false,"{""USDJPY"": 2}",0.385340,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=2349.9% > 30%; portfolio.max_per_pair_net_profit_share=68.7% (worst: XAUUSD) > 40%,,0.215313,4.113567,78.589809,0.810811
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,7.124684,0.169873,1.064851,1.419331,100.000000,183,18,4,0.724310,"{""EURUSD"": 0.1392690311433641, ""GBPUSD"": 0.1364209111133009, ""XAUUSD"": 0.7243100577433349}",false,"{""USDJPY"": 1}",0.180533,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=72.4% (worst: XAUUSD) > 40%,,0.084560,3.150889,117.409411,0.719866
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,8.272818,0.128057,0.954033,1.714199,26605.486659,153,14,3,0.690989,"{""EURUSD"": 0.14623194103384743, ""GBPUSD"": 0.1627793451828274, ""XAUUSD"": 0.6909887137833252}",false,"{""USDJPY"": 1}",0.443698,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=26605.5% > 30%; portfolio.max_per_pair_net_profit_share=69.1% (worst: XAUUSD) > 40%,,0.048231,2.365035,115.971669,0.658796
"V0|atr_stop_mult=2.5,ema_fast=13,ema_slow=89,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 13, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,7.495384,0.000000,1.341115,1.679395,4404.566855,108,9,3,0.730720,"{""EURUSD"": 0.12799164566666907, ""GBPUSD"": 0.14128807305248217, ""XAUUSD"": 0.7307202812808488}",false,"{""USDJPY"": 0}",0.435094,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=4404.6% > 30%; portfolio.max_per_pair_net_profit_share=73.1% (worst: XAUUSD) > 40%,,0.096911,3.959412,161.766122,0.755771
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=34,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,7.104769,3.422039,0.993569,1.023446,100.000000,137,13,5,0.689102,"{""EURUSD"": 0.188368280581527, ""GBPUSD"": 0.12252935796247517, ""XAUUSD"": 0.6891023614559979}",false,"{""USDJPY"": 1}",0.304275,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=100.0% > 30%; portfolio.max_per_pair_net_profit_share=68.9% (worst: XAUUSD) > 40%,,0.618138,5.843246,55.236134,0.911199
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=34,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,2.464132,0.730032,-0.905813,1.243019,847.435661,121,10,4,0.679565,"{""EURUSD"": 0.13211925858805687, ""GBPUSD"": 0.18831568698390688, ""XAUUSD"": 0.6795650544280362}",false,"{""USDJPY"": 1}",0.774478,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.906 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=847.4% > 30%; portfolio.max_per_pair_net_profit_share=68.0% (worst: XAUUSD) > 40%,,0.247149,2.727777,30.106420,0.776115
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=34,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,12.247057,0.387998,3.064974,0.973067,1903.212884,77,5,4,0.635042,"{""EURUSD"": 0.12156928701574574, ""GBPUSD"": 0.2433890585821847, ""XAUUSD"": 0.6350416544020696}",false,"{""USDJPY"": 1}",0.227546,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=1903.2% > 30%; portfolio.max_per_pair_net_profit_share=63.5% (worst: XAUUSD) > 40%,,0.192874,4.819846,120.445887,0.810501
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=55,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 10}",OK,5,7.874561,1.994416,1.151767,1.737048,870.992645,167,18,5,0.687782,"{""EURUSD"": 0.18503750416131476, ""GBPUSD"": 0.12718021529754828, ""XAUUSD"": 0.687782280541137}",false,"{""USDJPY"": 1}",0.144813,1.000000,123,false,false,BLOCKED,portfolio.max_is_to_oos_sharpe_degradation_pct=871.0% > 30%; portfolio.max_per_pair_net_profit_share=68.8% (worst: XAUUSD) > 40%,,0.595921,4.953175,41.169796,0.903784
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=55,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 14}",OK,5,8.402145,0.307371,0.291875,2.126622,559.202841,147,14,3,0.744525,"{""EURUSD"": 0.09816936216653563, ""GBPUSD"": 0.15730519766289167, ""XAUUSD"": 0.7445254401705726}",false,"{""USDJPY"": 2}",0.686993,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.292 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=559.2% > 30%; portfolio.max_per_pair_net_profit_share=74.5% (worst: XAUUSD) > 40%,,0.095837,2.598766,70.469262,0.702873
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=55,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 55, ""rsi_length"": 21}",OK,5,6.545296,1.183767,0.549150,1.393486,12151.756028,106,9,5,0.692428,"{""EURUSD"": 0.11929386570823107, ""GBPUSD"": 0.1882779354972111, ""XAUUSD"": 0.6924281987945579}",false,"{""USDJPY"": 2}",0.294431,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.549 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=12151.8% > 30%; portfolio.max_per_pair_net_profit_share=69.2% (worst: XAUUSD) > 40%,,0.355281,3.677488,38.065424,0.839749
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=89,rsi_length=10",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 10}",OK,5,7.874561,2.550827,-0.367286,1.727579,1435.025868,179,18,5,0.709357,"{""EURUSD"": 0.17867464908706363, ""GBPUSD"": 0.11196801651456323, ""XAUUSD"": 0.7093573343983731}",false,"{""USDJPY"": 1}",0.310841,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.367 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1435.0% > 30%; portfolio.max_per_pair_net_profit_share=70.9% (worst: XAUUSD) > 40%,,0.607827,6.043539,60.090104,0.910581
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=89,rsi_length=14",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 14}",OK,5,5.996999,0.389637,-0.597388,1.866439,942.726480,156,14,4,0.741469,"{""EURUSD"": 0.10646698074090966, ""GBPUSD"": 0.1520638938824502, ""XAUUSD"": 0.7414691253766401}",false,"{""USDJPY"": 1}",0.798163,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.597 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=942.7% > 30%; portfolio.max_per_pair_net_profit_share=74.1% (worst: XAUUSD) > 40%,,0.160967,3.160153,62.040981,0.759471
"V0|atr_stop_mult=2.5,ema_fast=21,ema_slow=89,rsi_length=21",V0,"{""atr_stop_mult"": 2.5, ""ema_fast"": 21, ""ema_slow"": 89, ""rsi_length"": 21}",OK,5,6.545296,0.984521,0.549150,1.594868,11395.704408,115,9,4,0.682882,"{""EURUSD"": 0.11598412346741213, ""GBPUSD"": 0.20113360677250744, ""XAUUSD"": 0.6828822697600804}",false,"{""USDJPY"": 1}",0.482533,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.549 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=11395.7% > 30%; portfolio.max_per_pair_net_profit_share=68.3% (worst: XAUUSD) > 40%,,0.360218,3.935642,42.999742,0.845931
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=10",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 10}",OK,5,4.260114,0.939735,0.428510,2.132235,586.288812,245,40,4,0.571871,"{""EURUSD"": 0.2322388392241514, ""GBPUSD"": 0.19588997012368725, ""XAUUSD"": 0.5718711906521613}",false,"{""USDJPY"": 1}",0.089274,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.429 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=586.3% > 30%; portfolio.max_per_pair_net_profit_share=57.2% (worst: XAUUSD) > 40%,,0.343571,3.463515,34.915464,0.831798
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=14",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 14}",OK,5,1.590216,0.455448,0.489375,2.087532,191.864419,202,26,3,0.587906,"{""EURUSD"": 0.06383771450074907, ""GBPUSD"": 0.3482558115358937, ""XAUUSD"": 0.5879064739633572}",false,"{""USDJPY"": 1}",0.196365,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=0.489 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=191.9% > 30%; portfolio.max_per_pair_net_profit_share=58.8% (worst: XAUUSD) > 40%,,0.186133,1.761702,16.674108,0.679095
"V1|atr_stop_mult=1.5,ema_fast=13,ema_slow=34,rsi_length=21",V1,"{""atr_stop_mult"": 1.5, ""ema_fast"": 13, ""ema_slow"": 34, ""rsi_length"": 21}",OK,5,3.013253,0.526125,-0.694093,1.786957,1359.332000,111,15,3,0.501074,"{""EURUSD"": 0.2321161277240802, ""GBPUSD"": 0.26681018604488854, ""XAUUSD"": 0.5010736862310312}",false,"{""USDJPY"": 1}",0.625256,1.000000,123,false,false,BLOCKED,portfolio.median_oos_sharpe=-0.694 < 0.70; portfolio.max_is_to_oos_sharpe_degradation_pct=1359.3% > 30%; portfolio.max_per_pair_net_profit_share=50.1% (worst: XAUUSD) > 40%,,0.154044,2.107968,28.845773,0.700160
