combo_key,variant,params_json,symbol,status,n_folds,median_oos_pf,worst_fold_oos_pf,median_oos_sharpe,max_oos_dd_pct,max_is_to_oos_sharpe_degradation_pct,total_oos_trades,min_fold_oos_trades,raw_p,bonferroni_p,n_tested,survives_raw,survives_bonferroni,verdict,gate_reason
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 1.5}",USDJPY,OK,5,0.980589,0.058044,-0.062275,4.442132,4812.304968,68,10,0.785588,1.000000,123,false,false,BLOCKED,median_oos_pf=0.981 < 1.30; median_oos_sharpe=-0.062 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=4812.3% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.0}",EURUSD,OK,5,0.361355,0.000000,-6.730807,2.618577,3888.605936,47,6,0.893231,1.000000,123,false,false,BLOCKED,median_oos_pf=0.361 < 1.30; median_oos_sharpe=-6.731 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=3888.6% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.0}",GBPUSD,OK,5,0.559294,0.027816,-3.864506,2.481053,1263.411829,48,8,0.865992,1.000000,123,false,false,BLOCKED,median_oos_pf=0.559 < 1.30; median_oos_sharpe=-3.865 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=1263.4% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.0}",XAUUSD,OK,5,1.803017,0.403000,3.707052,2.454530,649.167145,46,6,0.205040,1.000000,123,false,false,BLOCKED,max_is_to_oos_sharpe_degradation_pct=649.2% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.0}",USDJPY,OK,5,0.403448,0.077101,-6.060152,2.769001,5421.521152,46,7,0.929133,1.000000,123,false,false,BLOCKED,median_oos_pf=0.403 < 1.30; median_oos_sharpe=-6.060 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=5421.5% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.5}",EURUSD,OK,5,0.145561,0.000000,0.000000,1.483984,77144.036528,12,1,0.820308,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=1 < 5; total_oos_trades=12 < 40; median_oos_pf=0.146 < 1.30; median_oos_sharpe=0.000 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=77144.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.5}",GBPUSD,OK,5,1.356748,0.000000,1.927208,1.079515,945.422184,20,2,0.789037,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=20 < 40; max_is_to_oos_sharpe_degradation_pct=945.4% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.5}",XAUUSD,OK,5,2.674012,0.000000,6.156102,2.906254,34849.462084,25,2,0.766142,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=25 < 40; max_is_to_oos_sharpe_degradation_pct=34849.5% > 30%
"V3|atr_stop_mult=1.5,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 14, ""bb_std"": 2.5}",USDJPY,OK,5,0.535211,0.000000,-4.097123,2.133256,1843.462542,26,4,0.827135,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=26 < 40; median_oos_pf=0.535 < 1.30; median_oos_sharpe=-4.097 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=1843.5% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 1.5}",EURUSD,OK,5,0.498645,0.012368,-4.288231,3.768165,2284.774954,63,10,0.897115,1.000000,123,false,false,BLOCKED,median_oos_pf=0.499 < 1.30; median_oos_sharpe=-4.288 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=2284.8% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 1.5}",GBPUSD,OK,5,0.654348,0.163129,-2.466264,2.811184,100.000000,61,10,0.851788,1.000000,123,false,false,BLOCKED,median_oos_pf=0.654 < 1.30; median_oos_sharpe=-2.466 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 1.5}",XAUUSD,OK,5,2.910236,0.790735,4.263493,2.647059,259.283887,53,7,0.025110,1.000000,123,true,false,BLOCKED,max_is_to_oos_sharpe_degradation_pct=259.3% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 1.5}",USDJPY,OK,5,0.708936,0.010690,-1.996653,4.021757,100.000000,53,8,0.783989,1.000000,123,false,false,BLOCKED,median_oos_pf=0.709 < 1.30; median_oos_sharpe=-1.997 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.0}",EURUSD,OK,5,0.283138,0.000000,-8.908957,4.029761,23607.818404,43,8,0.823816,1.000000,123,false,false,BLOCKED,median_oos_pf=0.283 < 1.30; median_oos_sharpe=-8.909 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=23607.8% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.0}",GBPUSD,OK,5,0.383436,0.000000,-6.339877,2.947542,5390.893082,43,7,0.936294,1.000000,123,false,false,BLOCKED,median_oos_pf=0.383 < 1.30; median_oos_sharpe=-6.340 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=5390.9% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.0}",XAUUSD,OK,5,2.959040,0.771633,4.911749,2.344520,265.269322,39,5,0.024419,1.000000,123,true,false,BLOCKED,total_oos_trades=39 < 40; max_is_to_oos_sharpe_degradation_pct=265.3% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.0}",USDJPY,OK,5,0.765764,0.095181,-1.727201,2.361082,100.000000,37,4,0.888588,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=37 < 40; median_oos_pf=0.766 < 1.30; median_oos_sharpe=-1.727 < 0.70; folds_with_oos_pf>1=0 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.5}",EURUSD,OK,5,0.497207,0.000000,-4.155510,1.844866,17982.634664,18,2,0.854048,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=18 < 40; median_oos_pf=0.497 < 1.30; median_oos_sharpe=-4.156 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=17982.6% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.5}",GBPUSD,OK,5,0.384693,0.000000,-6.022624,1.533658,497163.822680,19,2,0.813422,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=19 < 40; median_oos_pf=0.385 < 1.30; median_oos_sharpe=-6.023 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=497163.8% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.5}",XAUUSD,OK,5,7.411668,0.198821,7.416507,2.056782,661.252709,21,3,0.149561,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=3 < 5; total_oos_trades=21 < 40; max_is_to_oos_sharpe_degradation_pct=661.3% > 30%
"V3|atr_stop_mult=1.5,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 20, ""bb_std"": 2.5}",USDJPY,OK,5,0.491702,0.000000,-4.987294,2.050901,47057.500478,20,2,0.829340,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=20 < 40; median_oos_pf=0.492 < 1.30; median_oos_sharpe=-4.987 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=47057.5% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 1.5}",EURUSD,OK,5,0.622150,0.000000,-2.926563,3.891088,3249.106161,45,6,0.877951,1.000000,123,false,false,BLOCKED,median_oos_pf=0.622 < 1.30; median_oos_sharpe=-2.927 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=3249.1% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 1.5}",GBPUSD,OK,5,0.901551,0.340594,-0.432809,2.645347,1681.958135,42,7,0.888191,1.000000,123,false,false,BLOCKED,median_oos_pf=0.902 < 1.30; median_oos_sharpe=-0.433 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=1682.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 1.5}",XAUUSD,OK,5,3.247955,0.796891,4.553361,1.714512,189.685724,34,5,0.023612,1.000000,123,true,false,BLOCKED,total_oos_trades=34 < 40; max_is_to_oos_sharpe_degradation_pct=189.7% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 1.5}",USDJPY,OK,5,0.503859,0.355337,-4.225861,2.295946,1502.024360,42,5,0.811585,1.000000,123,false,false,BLOCKED,median_oos_pf=0.504 < 1.30; median_oos_sharpe=-4.226 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=1502.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.0}",EURUSD,OK,5,0.328879,0.021969,-7.216506,3.135138,1613.510157,32,4,0.896489,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=32 < 40; median_oos_pf=0.329 < 1.30; median_oos_sharpe=-7.217 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=1613.5% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.0}",GBPUSD,OK,5,0.853389,0.417863,-0.909968,2.046598,397.036412,31,3,0.416266,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=3 < 5; total_oos_trades=31 < 40; median_oos_pf=0.853 < 1.30; median_oos_sharpe=-0.910 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=397.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.0}",XAUUSD,OK,5,4.525472,0.000000,7.059764,1.521331,1341.737485,24,3,0.584492,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=3 < 5; total_oos_trades=24 < 40; max_is_to_oos_sharpe_degradation_pct=1341.7% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.0",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.0}",USDJPY,OK,5,0.540506,0.312504,-3.895662,2.080066,2934.966759,30,3,0.825178,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=3 < 5; total_oos_trades=30 < 40; median_oos_pf=0.541 < 1.30; median_oos_sharpe=-3.896 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=2935.0% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.5}",EURUSD,OK,5,0.000000,0.000000,-18.831512,1.773048,11734.657403,16,2,0.948763,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=16 < 40; median_oos_pf=0.000 < 1.30; median_oos_sharpe=-18.832 < 0.70; folds_with_oos_pf>1=0 < 3; max_is_to_oos_sharpe_degradation_pct=11734.7% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.5}",GBPUSD,OK,5,0.865369,0.000000,0.000000,1.268637,214.611652,16,1,0.402047,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=1 < 5; total_oos_trades=16 < 40; median_oos_pf=0.865 < 1.30; median_oos_sharpe=0.000 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=214.6% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.5}",XAUUSD,OK,5,7.465463,0.000000,8.662279,2.515330,321267.728036,13,1,0.812223,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=1 < 5; total_oos_trades=13 < 40; max_is_to_oos_sharpe_degradation_pct=321267.7% > 30%
"V3|atr_stop_mult=1.5,bb_length=30,bb_std=2.5",V3,"{""atr_stop_mult"": 1.5, ""bb_length"": 30, ""bb_std"": 2.5}",USDJPY,OK,5,1.076716,0.000000,0.445758,2.065800,1527.739363,17,2,0.692071,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=17 < 40; median_oos_pf=1.077 < 1.30; median_oos_sharpe=0.446 < 0.70; max_is_to_oos_sharpe_degradation_pct=1527.7% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 1.5}",EURUSD,OK,5,0.727418,0.267659,-2.030062,2.290791,100.000000,75,13,0.944573,1.000000,123,false,false,BLOCKED,median_oos_pf=0.727 < 1.30; median_oos_sharpe=-2.030 < 0.70; folds_with_oos_pf>1=0 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 1.5}",GBPUSD,OK,5,1.002341,0.077641,0.039597,2.401250,1756.635746,74,11,0.719101,1.000000,123,false,false,BLOCKED,median_oos_pf=1.002 < 1.30; median_oos_sharpe=0.040 < 0.70; max_is_to_oos_sharpe_degradation_pct=1756.6% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 1.5}",XAUUSD,OK,5,1.635641,0.725080,3.213492,1.766735,1806.650291,63,9,0.084092,1.000000,123,false,false,BLOCKED,max_is_to_oos_sharpe_degradation_pct=1806.7% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 1.5}",USDJPY,OK,5,1.120712,0.050755,0.607985,3.840255,4141.207765,64,9,0.675833,1.000000,123,false,false,BLOCKED,median_oos_pf=1.121 < 1.30; median_oos_sharpe=0.608 < 0.70; max_is_to_oos_sharpe_degradation_pct=4141.2% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.0}",EURUSD,OK,5,0.413013,0.000000,-5.685606,1.700011,4122.464636,46,6,0.875124,1.000000,123,false,false,BLOCKED,median_oos_pf=0.413 < 1.30; median_oos_sharpe=-5.686 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=4122.5% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.0}",GBPUSD,OK,5,0.478843,0.021741,-4.659922,2.395012,1378.466632,48,8,0.851966,1.000000,123,false,false,BLOCKED,median_oos_pf=0.479 < 1.30; median_oos_sharpe=-4.660 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=1378.5% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.0}",XAUUSD,OK,5,1.646588,0.694536,3.076824,1.227591,303.247308,45,6,0.070928,1.000000,123,false,false,BLOCKED,max_is_to_oos_sharpe_degradation_pct=303.2% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.0}",USDJPY,OK,5,0.343120,0.071287,-7.386055,2.500814,6370.851155,45,7,0.907424,1.000000,123,false,false,BLOCKED,median_oos_pf=0.343 < 1.30; median_oos_sharpe=-7.386 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=6370.9% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.5}",EURUSD,OK,5,0.127813,0.000000,0.000000,1.154528,108915.201358,12,1,0.844087,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=1 < 5; total_oos_trades=12 < 40; median_oos_pf=0.128 < 1.30; median_oos_sharpe=0.000 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=108915.2% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.5}",GBPUSD,OK,5,1.071507,0.000000,0.423286,0.596758,824.515480,20,2,0.786707,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=20 < 40; median_oos_pf=1.072 < 1.30; median_oos_sharpe=0.423 < 0.70; max_is_to_oos_sharpe_degradation_pct=824.5% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.5}",XAUUSD,OK,5,2.018529,0.000000,4.584460,1.434059,5674.688083,25,2,0.604775,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=25 < 40; max_is_to_oos_sharpe_degradation_pct=5674.7% > 30%
"V3|atr_stop_mult=2.0,bb_length=14,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 14, ""bb_std"": 2.5}",USDJPY,OK,5,0.726413,0.000000,-1.947949,1.973189,98525.662378,25,4,0.821543,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=25 < 40; median_oos_pf=0.726 < 1.30; median_oos_sharpe=-1.948 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=98525.7% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 1.5}",EURUSD,OK,5,0.410528,0.014151,-5.596491,2.497200,12257.814848,59,9,0.914954,1.000000,123,false,false,BLOCKED,median_oos_pf=0.411 < 1.30; median_oos_sharpe=-5.596 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=12257.8% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 1.5}",GBPUSD,OK,5,0.576803,0.191619,-3.254656,2.368544,100.000000,57,8,0.778197,1.000000,123,false,false,BLOCKED,median_oos_pf=0.577 < 1.30; median_oos_sharpe=-3.255 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 1.5}",XAUUSD,OK,5,2.663288,0.653459,4.402996,2.333477,879.245577,49,7,0.047121,1.000000,123,true,false,BLOCKED,max_is_to_oos_sharpe_degradation_pct=879.2% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 1.5}",USDJPY,OK,5,0.655472,0.012350,-2.468815,2.641709,100.000000,51,8,0.795530,1.000000,123,false,false,BLOCKED,median_oos_pf=0.655 < 1.30; median_oos_sharpe=-2.469 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.0}",EURUSD,OK,5,0.339878,0.000000,-7.062995,3.040802,6406.979433,41,7,0.849941,1.000000,123,false,false,BLOCKED,median_oos_pf=0.340 < 1.30; median_oos_sharpe=-7.063 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=6407.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.0}",GBPUSD,OK,5,0.320907,0.000000,-6.874329,2.671853,6329.988266,41,7,0.909712,1.000000,123,false,false,BLOCKED,median_oos_pf=0.321 < 1.30; median_oos_sharpe=-6.874 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=6330.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.0}",XAUUSD,OK,5,2.351613,0.736413,4.146675,2.208762,876.946503,39,5,0.034719,1.000000,123,true,false,BLOCKED,total_oos_trades=39 < 40; max_is_to_oos_sharpe_degradation_pct=876.9% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.0",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.0}",USDJPY,OK,5,0.694356,0.081191,-1.997994,1.793692,100.000000,35,4,0.860913,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=35 < 40; median_oos_pf=0.694 < 1.30; median_oos_sharpe=-1.998 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=100.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.5}",EURUSD,OK,5,0.461752,0.000000,-4.513575,1.516625,11697.827844,18,2,0.860710,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=18 < 40; median_oos_pf=0.462 < 1.30; median_oos_sharpe=-4.514 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=11697.8% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.5}",GBPUSD,OK,5,0.297791,0.000000,-7.214608,1.018293,4398.857738,19,2,0.855711,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=19 < 40; median_oos_pf=0.298 < 1.30; median_oos_sharpe=-7.215 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=4398.9% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.5}",XAUUSD,OK,5,5.753455,0.275735,6.937189,1.415160,652.958197,21,3,0.106280,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=3 < 5; total_oos_trades=21 < 40; max_is_to_oos_sharpe_degradation_pct=653.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=20,bb_std=2.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 20, ""bb_std"": 2.5}",USDJPY,OK,5,0.442096,0.000000,-5.290758,1.911450,18064.842848,20,2,0.855282,1.000000,123,false,false,BLOCKED,min_fold_oos_trades=2 < 5; total_oos_trades=20 < 40; median_oos_pf=0.442 < 1.30; median_oos_sharpe=-5.291 < 0.70; folds_with_oos_pf>1=1 < 3; max_is_to_oos_sharpe_degradation_pct=18064.8% > 30%
"V3|atr_stop_mult=2.0,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 30, ""bb_std"": 1.5}",EURUSD,OK,5,0.581795,0.000000,-3.409031,2.652265,2493.744812,39,6,0.883557,1.000000,123,false,false,BLOCKED,total_oos_trades=39 < 40; median_oos_pf=0.582 < 1.30; median_oos_sharpe=-3.409 < 0.70; folds_with_oos_pf>1=2 < 3; max_is_to_oos_sharpe_degradation_pct=2493.7% > 30%
"V3|atr_stop_mult=2.0,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 30, ""bb_std"": 1.5}",GBPUSD,OK,5,0.830015,0.318351,-0.857306,2.182877,1883.045495,41,6,0.926676,1.000000,123,false,false,BLOCKED,median_oos_pf=0.830 < 1.30; median_oos_sharpe=-0.857 < 0.70; folds_with_oos_pf>1=0 < 3; max_is_to_oos_sharpe_degradation_pct=1883.0% > 30%
"V3|atr_stop_mult=2.0,bb_length=30,bb_std=1.5",V3,"{""atr_stop_mult"": 2.0, ""bb_length"": 30, ""bb_std"": 1.5}",XAUUSD,OK,5,3.178135,0.601457,6.268356,1.658965,766.898226,33,4,0.046803,1.000000,123,true,false,BLOCKED,min_fold_oos_trades=4 < 5; total_oos_trades=33 < 40; max_is_to_oos_sharpe_degradation_pct=766.9% > 30%
